ID	NumLayers	Depth	CanalizationStructure	CpuTime
241	2	4	({({x4 => 0},0), ({x1 => 0, x2 => 0, x3 => 0},1)},0)	.0051758
242	2	4	({({x1 => 1, x2 => 1},0), ({x3 => 1, x4 => 1},1)},0)	.0045931
243	2	4	({({x1 => 0, x2 => 0},0), ({x3 => 1, x4 => 0},1)},0)	.0045719
244	0	0	({},x1*x2*x3*x4+x1*x2*x3+x1*x3*x4+x2*x4+x2+x4+1)	.0023902
245	1	4	({({x1 => 1, x2 => 1, x3 => 0, x4 => 1},1)},0)	.0048508
246	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0034373
247	2	4	({({x1 => 0, x4 => 0},0), ({x2 => 1, x3 => 1},1)},0)	.0045274
248	2	4	({({x3 => 0},1), ({x1 => 0, x2 => 0, x4 => 0},0)},1)	.0053026
249	2	4	({({x3 => 0},1), ({x1 => 0, x2 => 0, x4 => 0},0)},1)	.0055561
250	2	4	({({x3 => 0},1), ({x1 => 0, x2 => 0, x4 => 0},0)},1)	.0052749
251	2	4	({({x3 => 0},1), ({x1 => 0, x2 => 0, x4 => 0},0)},1)	.0061709
252	2	4	({({x4 => 0},1), ({x1 => 0, x2 => 0, x3 => 0},0)},1)	.0132677
253	3	4	({({x3 => 0},0), ({x4 => 1},1), ({x1 => 0, x2 => 0},0)},1)	.0071475
254	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0034749
255	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0029984
256	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0039301
257	2	4	({({x3 => 1},1), ({x1 => 0, x2 => 0, x4 => 0},0)},1)	.0053904
258	2	4	({({x3 => 0, x4 => 1},1), ({x1 => 0, x2 => 0},0)},1)	.0064443
259	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},0)	.0079766
260	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0043622
261	0	0	({},x1*x2*x4+x1*x3*x4+x1*x2+x1*x3+x2*x3+x2*x4+x3*x4+x2+x3+1)	.0041065
262	0	0	({},x1*x2*x3*x4+x1*x2*x4+x1*x3*x4+x1*x3+x3*x4+x3+x4+1)	.0042744
263	2	4	({({x1 => 0},0), ({x2 => 1, x3 => 0, x4 => 0},1)},0)	.0083181
264	1	1	({({x1 => 1},0)},x2*x3+x2*x4+x3*x4+x3+x4)	.005557
265	0	0	({},x1*x3*x4+x2*x3*x4+x1*x2+x1*x3+x2*x3+x3*x4+x2+x3)	.003513
266	2	4	({({x1 => 1, x3 => 1},0), ({x2 => 1, x4 => 1},1)},0)	.0054981
267	1	2	({({x3 => 0, x4 => 0},0)},1)	.0025594
268	1	1	({({x3 => 1},1)},x1*x4+x2*x4+x1+x4+1)	.0061412
269	2	4	({({x3 => 1},1), ({x1 => 0, x2 => 0, x4 => 1},0)},1)	.0055377
270	2	4	({({x1 => 0, x4 => 0},0), ({x2 => 1, x3 => 1},1)},0)	.0053383
271	2	4	({({x3 => 0, x4 => 1},0), ({x1 => 1, x2 => 1},1)},0)	.0071011
272	1	4	({({x1 => 1, x2 => 0, x3 => 1, x4 => 0},0)},1)	.0054029
273	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0035836
274	3	4	({({x4 => 0},0), ({x1 => 1},1), ({x2 => 0, x3 => 0},0)},1)	.0102997
275	2	4	({({x1 => 1, x2 => 1},0), ({x3 => 0, x4 => 0},1)},0)	.0056675
